Id,Prediction
85097,4168405.32246
85098,3710154.41365
85099,5012351.68332
85100,5869468.27873
85101,4256087.8168
85102,3505453.04771
85103,3448560.77939
85104,3662193.37984
85105,4369803.19107
85106,3580473.50085
85107,4644091.41781
85108,4769327.257
85109,3439152.82393
85110,4041458.62912
85111,3674010.81726
85112,3639375.54152
85113,4751848.76679
85114,4117411.87434
85115,4576555.71722
85116,4174603.99629
85117,3569341.46506
85118,4195246.45024
85119,4154960.79389
85120,4850965.80958
85121,5488133.84628
85122,3664376.12071
85123,4423826.29901
85124,4298720.38586
85125,4392774.72687
85126,4381546.76193
85127,5003168.09901
85128,5329092.54921
85129,3592631.49478
85130,5106964.74704
85131,4153382.57878
85132,3256861.77846
85133,3756262.2668
85134,3776885.50724
85135,5395192.6064
85136,3634894.43612
85137,5038484.23726
85138,5786964.54121
85139,3935908.68645
85140,3654940.42924
85141,6201474.22786
85142,3975479.7952
85143,4146059.8025
85144,5495477.78788
85145,4232153.43612
85146,5041370.54943
85147,3423737.65846
85148,3553378.38768
85149,4278363.80108
85150,5459080.43101
85151,4533912.30649
85152,3377762.3277
85153,4970488.6558
85154,3388253.89997
85155,4022309.81776
85156,3768970.20921
85157,4088698.46286
85158,4610542.81431
85159,4116497.36524
85160,5351772.0048
85161,3934678.59028
85162,4025688.88042
85163,3588199.48247
85164,4202697.0884
85165,4809143.99758
85166,3971046.78662
85167,4770111.89744
85168,4601908.22666
85169,4114393.61732
85170,4551546.41426
85171,5012278.4243
85172,3122065.0584
85173,3780097.51546
85174,5759770.65587
85175,4963537.30118
85176,4078515.97061
85177,4298453.34634
85178,4504466.48064
85179,4745093.31468
85180,5024494.76515
85181,4643858.1599
85182,4172104.58477
85183,5063269.35441
85184,4003020.29753
85185,4805912.03833
85186,3612026.90363
85187,3900077.78487
85188,5064618.58543
85189,3622011.66176
85190,4293469.65939
85191,3700830.92784
85192,3492902.56517
85193,4364442.25094
85194,5010956.86682
85195,5240949.2562
85196,4574735.53076
85197,3539064.99533
85198,4154168.47123
85199,4763710.3864
85200,3313782.03937
85201,3327985.68249
85202,4016676.96464
85203,4410304.33098
85204,4800624.53536
85205,3924740.30449
85206,3550504.78777
85207,4055441.61788
85208,5347192.34101
85209,4407816.28419
85210,5307219.60048
85211,5643313.57437
85212,3851648.36903
85213,5297180.168
85214,7078042.48
85215,4743551.37008
85216,3928690.76486
85217,3614228.27238
85218,3209744.50804
85219,5283523.04515
85220,4673275.50353
85221,4351239.57077
85222,4992467.58011
85223,3766176.28896
85224,3970110.35688
85225,4623445.94902
85226,4571041.9008
85227,5581590.88397
85228,3568351.68015
85229,4439275.13617
85230,4756309.82996
85231,4344547.66538
85232,3476182.35578
85233,3569853.5605
85234,4340554.74698
85235,4239188.93513
85236,4705866.05147
85237,4117765.51552
85238,4015828.57356
85239,3770287.75008
85240,3941703.21795
85241,4250253.52847
85242,3398184.99701
85243,3710829.22573
85244,4250335.2344
85245,3804239.90803
85246,4098293.43076
85247,4082257.3367
85248,4426350.55207
85249,4776290.15379
85250,4080911.62629
85251,5508372.65457
85252,3863951.32368
85253,4682789.59454
85254,3957403.22074
85255,4144654.95818
85256,4157463.40003
85257,5422566.08736
85258,3436261.284
85259,3420283.07997
85260,4115232.73841
85261,4995818.99793
85262,4385490.79325
85263,3256591.49642
85264,4381189.23677
85265,3151010.60284
85266,3916439.8216
85267,4984880.05537
85268,3927933.17494
85269,5281515.9887
85270,5375207.776
85271,3353516.24538
85272,3788416.57119
85273,3520217.14074
85274,4018174.42664
85275,4097339.49497
85276,3305121.92006
85277,5573016.86304
85278,4031183.64522
85279,3262815.69084
85280,4273757.80268
85281,7150921.23914
85282,3552112.27103
85283,3514226.64394
85284,3814788.20993
85285,3937215.24701
85286,3480841.22522
85287,4814335.83354
85288,3385720.1671
85289,5487114.2304
85290,4811198.8272
85291,3988574.22838
85292,4209763.80287
85293,5425029.8361
85294,4049749.57467
85295,5144268.31482
85296,4023734.55056
85297,3356673.8736
85298,3706458.81535
85299,5654445.79588
85300,6199042.428
85301,4029928.8113
85302,3639623.15968
85303,4720516.6052
85304,4241727.23409
85305,4168837.3604
85306,3912756.03021
85307,4645410.72886
85308,3503899.0344
85309,3561416.75119
85310,3940328.2559
85311,3430342.24347
85312,4143842.92719
85313,3399647.76502
85314,4707922.49094
85315,3903113.66017
85316,4277940.2256
85317,3997841.69146
85318,4566341.20816
85319,3777170.35019
85320,4747694.41579
85321,5283956.59303
85322,3462161.08086
85323,3692231.92367
85324,4222734.15672
85325,4889614.87778
85326,4311780.68031
85327,4607747.4757
85328,5126349.76592
85329,4077282.17747
85330,5250472.00931
85331,5197267.48127
85332,3360415.67305
85333,4849860.02801
85334,3802078.08436
85335,5702034.53292
85336,4156386.83097
85337,5507332.97645
85338,5004214.60026
85339,3387908.33755
85340,4492886.58505
85341,4932895.78235
85342,5979350.38092
85343,4135045.67469
85344,3818846.19375
85345,3159717.452
85346,4180545.30114
85347,4048428.54976
85348,4104133.9216
85349,4705776.1842
85350,4118701.83062
85351,3969815.52669
85352,3820222.91286
85353,3823996.43547
85354,6338652.37757
85355,4775234.04485
85356,5642604.78783
85357,4199007.88142
85358,4550430.32609
85359,4941024.15478
85360,4914629.0028
85361,4917788.82143
85362,4667613.68462
85363,3997967.16066
85364,4258539.52931
85365,4624351.83275
85366,3466102.40285
85367,4769509.53184
85368,4413044.93452
85369,3429207.01503
85370,4255768.11271
85371,2976175.61488
85372,3775861.18026
85373,4202138.43991
85374,5129122.5401
85375,4443485.23443
85376,3723061.57136
85377,5553218.96838
85378,4684280.86032
85379,5269623.0225
85380,3809939.58096
85381,3608936.71555
85382,3430558.65088
85383,4697020.35534
85384,3065319.15824
85385,3835419.11806
85386,4217850.01903
85387,4031494.87928
85388,4157661.6288
85389,3670145.00224
85390,3265390.71433
85391,4435208.02388
85392,4292665.14284
85393,5856056.07114
85394,3781830.94536
85395,3865390.61693
85396,5210973.92122
85397,3810314.56081
85398,3832045.34655
85399,3530004.18008
85400,5282546.3191
85401,3300095.31456
85402,3472440.24515
85403,3281496.1712
85404,4722164.52009
85405,3575775.14333
85406,4173345.10492
85407,4048989.77939
85408,3635935.87834
85409,3701566.3656
85410,3527563.66989
85411,5061088.15201
85412,3622428.6251
85413,4152896.08146
85414,4151425.73886
85415,6498860.88373
85416,3942984.31178
85417,3880346.16304
85418,5392625.56869
85419,3489198.74055
85420,3939485.42066
85421,5208516.81611
85422,3885857.31168
85423,4657657.45072
85424,4671577.58128
85425,3515478.024
85426,4243613.16525
85427,4355444.23498
85428,3886434.73717
85429,4895092.00182
85430,3980755.04458
85431,4257512.50862
85432,4289242.38835
85433,4678178.6872
85434,3531245.20496
85435,3620749.4489
85436,3930568.85773
85437,4321784.63819
85438,3376557.69213
85439,3383388.20827
85440,4051212.51761
85441,5358366.01546
85442,4144603.77087
85443,5713323.848
85444,3640931.77834
85445,4337914.15363
85446,5334244.93008
85447,4070303.75744
85448,4242628.76484
85449,3434862.5112
85450,3991465.9208
85451,4736613.86688
85452,3416784.4513
85453,4947124.33801
85454,4481587.27147
85455,3350107.83948
85456,4359571.39905
85457,3451676.3328
85458,4117625.80473
85459,4944874.06719
85460,3799957.24911
85461,4071059.09761
85462,4617066.8366
85463,4154445.30228
85464,4155461.26475
85465,3955448.73382
85466,4732365.65438
85467,3879696.61589
85468,4051024.85338
85469,4962448.80675
85470,3321613.21911
85471,4196289.76877
85472,4756943.20448
85473,5079529.06177
85474,5177328.7903
85475,5480936.42416
85476,4446568.24377
85477,3871866.11609
85478,4771651.58639
85479,3393650.48957
85480,4180717.51476
85481,4363657.9008
85482,4007369.17219
85483,3159933.73424
85484,3947192.44383
85485,4792536.0232
85486,4657713.8169
85487,4527806.89524
85488,4575085.44618
85489,3560059.42672
85490,3799674.2088
85491,3821597.39902
85492,3463429.06509
85493,3853122.91003
85494,3250884.85392
85495,4331697.35419
85496,5308889.448
85497,4347173.37886
85498,3977960.38031
85499,4108605.0992
85500,3606715.37921
85501,5435130.98621
85502,6484196.792
85503,3372291.34953
85504,3980638.69891
85505,3847793.05989
85506,3045593.732
85507,4592909.15359
85508,3456344.89808
85509,4135490.95248
85510,4259017.68856
85511,5151360.70488
85512,3665541.66706
85513,4394649.9656
85514,5744368.57088
85515,3580830.3396
85516,5584380.0208
85517,4811130.66326
85518,4035566.93818
85519,3940820.41007
85520,3568733.68781
85521,4336517.9356
85522,3794022.46373
85523,3868270.11708
85524,4031543.07312
85525,4632290.54736
85526,3752112.67524
85527,4075794.64887
85528,3981245.07576
85529,4044228.66664
85530,4219595.54499
85531,3889974.46741
85532,3833966.6817
85533,5058233.82424
85534,5582250.84034
85535,6173013.95089
85536,5598505.47189
85537,3830728.93768
85538,4515332.52
85539,3246572.22435
85540,3730090.75036
85541,4063542.33839
85542,3344392.57587
85543,3229794.6296
85544,5067494.44936
85545,3901072.14856
85546,5052884.33278
85547,3499253.46291
85548,5067589.84013
85549,4211304.38502
85550,4193518.15036
85551,3830108.55661
85552,4171822.7346
85553,5028374.21693
85554,3480797.01801
85555,3411675.83356
85556,4238137.4945
85557,4196553.52495
85558,3530702.31306
85559,4859766.19824
85560,3952150.49642
85561,5201570.00122
85562,4933381.00157
85563,4898176.70076
85564,4277918.21317
85565,4774689.54063
85566,4264483.38266
85567,3615768.98992
85568,3858229.58271
85569,3854838.96353
85570,3802919.4528
85571,4049349.20516
85572,3419567.35743
85573,3591435.07744
85574,5109619.46704
85575,4190575.11254
85576,4108754.83288
85577,4506217.01072
85578,2905333.18586
85579,4015163.9956
85580,4279707.36132
85581,4410203.47987
85582,3898769.05322
85583,3952827.27794
85584,4334251.7536
85585,4776063.2496
85586,4854803.40928
85587,4585419.96065
85588,3672592.62358
85589,3503348.3288
85590,3714537.04218
85591,4019742.72742
85592,5336186.43692
85593,3714662.99648
85594,3806589.44766
85595,4785801.30568
85596,5664961.66587
85597,3928756.41373
85598,3318781.52203
85599,3407724.49796
85600,4286276.11412
85601,3851074.29726
85602,3606219.81091
85603,4256537.06261
85604,4124122.2296
85605,3794375.38404
85606,4826049.83054
85607,3374684.35081
85608,4113853.38576
85609,3649172.09606
85610,4127592.40974
85611,4178102.59861
85612,4713243.66026
85613,4522588.60333
85614,4399475.3376
85615,4254413.43595
85616,4644074.4208
85617,5278789.34353
85618,3536382.66799
85619,3980088.59329
85620,3305234.68397
85621,4347536.35396
85622,4026387.10785
85623,5497260.07443
85624,4124248.52181
85625,3977710.68138
85626,4082529.02
85627,3776888.42032
85628,4448039.4849
85629,3269722.71368
85630,5357949.16106
85631,3982946.52416
85632,4333710.63716
85633,3425836.9066
85634,4979407.28888
85635,3906150.06499
85636,6064484.8544
85637,4670696.40755
85638,4299736.51293
85639,3891952.41079
85640,4697030.57063
85641,3238097.73152
85642,3069438.68692
85643,3662193.37984
85644,4230417.86871
85645,4218282.61362
85646,5130796.78494
85647,3298260.7981
85648,5414180.13964
85649,3734921.7864
85650,4115354.32207
85651,4759362.4641
85652,4054407.09803
85653,3850178.74384
85654,4628347.02011
85655,4498624.41852
85656,4005261.00147
85657,4284925.66819
85658,4596062.48487
85659,3325606.52564
85660,4496406.09796
85661,4682537.20291
85662,3835896.40977
85663,4138861.25002
85664,4222771.61811
85665,3803356.39342
85666,3335241.13695
85667,4140367.69037
85668,5157557.29478
85669,4408168.73943
85670,3649839.41619
85671,5014723.9503
85672,3461485.8
85673,3360208.90034
85674,4463258.99556
85675,3443144.10396
85676,3953646.32983
85677,3702086.88483
85678,5280094.16589
85679,3381795.96791
85680,4309212.67164
85681,4180285.35085
85682,3104910.15318
85683,4640371.98234
85684,4339314.39976
85685,4189740.71716
85686,4944205.52909
85687,4531829.05905
85688,5139429.25069
85689,4009412.52948
85690,5013086.3952
85691,3523474.00884
85692,4476501.04641
85693,3560879.14274
85694,3818706.37819
85695,3732809.52598
85696,3686083.95836
85697,3941761.15165
85698,3562833.26886
85699,3872494.15283
85700,3614786.18523
85701,4782702.33633
85702,4836235.06367
85703,3810503.10738
85704,5329689.74956
85705,4077314.34723
85706,4144500.90697
85707,4208622.26499
85708,3861865.69268
85709,3842633.72546
85710,3362460.87661
85711,3939790.67462
85712,3908816.60236
85713,3889721.59813
85714,3706728.9342
85715,4488158.45906
85716,3714249.4241
85717,4088320.22154
85718,3839600.73784
85719,4319770.74296
85720,6022428.56819
85721,3632916.78316
85722,3276736.2
85723,5606851.2008
85724,4370691.25901
85725,5000735.0177
85726,3929103.91782
85727,4317440.97461
85728,4791238.93761
85729,5053172.47587
85730,5199075.92643
85731,4792334.05757
85732,4829385.46998
85733,3486209.39968
85734,4057291.38629
85735,3452262.66866
85736,3293226.16447
85737,4629217.57397
85738,4148724.28643
85739,3818596.15306
85740,3931158.84404
85741,4950936.82546
85742,3724955.61955
85743,5095773.32788
85744,3980713.77056
85745,4541976.22996
85746,5786881.62353
85747,6041859.13046
85748,4362813.5552
85749,4193916.48687
85750,5474357.3199
85751,3410159.31674
85752,3489768.43757
85753,5073345.56692
85754,4428452.5144
85755,3942657.52532
85756,4538862.33719
85757,4133148.2753
85758,3570285.17692
85759,4700867.17052
85760,4113605.01553
85761,4424086.13765
85762,3750067.37698
85763,3437831.57628
85764,3712518.00715
85765,3552630.49056
85766,3812195.18103
85767,4027631.13502
85768,3985834.44992
85769,4342578.48216
85770,4008846.55073
85771,4914014.72454
85772,5018643.261
85773,3728558.29379
85774,5050273.85658
85775,4570824.75488
85776,6121454.68395
85777,4791743.56788
85778,4774962.31153
85779,3694637.73009
85780,3713729.53716
85781,3293081.34606
85782,4658527.91224
85783,3396040.39376
85784,4358866.52212
85785,3407976.2074
85786,4527873.45756
85787,4714562.11805
85788,4904146.46241
85789,3205501.97002
85790,4593835.8519
85791,3962012.69469
85792,3991465.9208
85793,3694982.0444
85794,4083358.87847
85795,4364309.22551
85796,3827920.41872
85797,4446644.33792
85798,4262303.33715
85799,3922869.52994
85800,4207197.30587
85801,4861635.71771
85802,3447146.42412
85803,5396643.9946
85804,3855780.66648
85805,5158239.94541
85806,3982352.88433
85807,3986900.39781
85808,4444999.70099
85809,5231373.46378
85810,4598491.60619
85811,3770265.3081
85812,5101412.46922
85813,3799347.53726
85814,4698267.3064
85815,3449937.29874
85816,5120853.8744
85817,3496347.46922
85818,4566903.23326
85819,3632918.8433
85820,4367302.76826
85821,4264125.54515
85822,3675228.04228
85823,3878764.32567
85824,6692092.8
85825,4049490.31722
85826,4009728.83295
85827,4742952.38628
85828,5133611.16518
85829,4099077.36786
85830,4587033.68762
85831,3239012.90393
85832,4296484.9384
85833,4218653.7488
85834,4087811.83405
85835,3500171.06656
85836,4546656.29146
85837,4981063.10219
85838,4208621.28368
85839,3386122.44253
85840,4412175.57024
85841,5126803.04714
85842,3778175.47764
85843,6500433.11732
85844,4007012.82345
85845,4461508.65997
85846,4202290.24386
85847,4557910.08964
85848,3990898.44576
85849,3822782.23041
85850,3949143.03729
85851,4822753.46249
85852,5101738.65866
85853,4656008.32996
85854,3844851.27724
85855,3443096.13114
85856,3950983.7197
85857,5063147.99885
85858,5081755.92066
85859,4173574.70947
85860,3739891.95484
85861,4067004.94067
85862,4009086.87696
85863,4838625.43773
85864,3765058.18962
85865,4111282.96304
85866,3544285.2951
85867,4945632.80411
85868,4254657.15547
85869,3394707.55695
85870,4119808.19363
85871,3822705.06179
85872,3914474.44574
85873,4639593.60812
85874,5989122.31297
85875,3859186.256
85876,3473921.20665
85877,4565564.06285
85878,4914578.27844
85879,3854995.68912
85880,4682630.90739
85881,3778672.71326
85882,3560357.52481
85883,4843390.8552
85884,3622329.63937
85885,4656181.60051
85886,4277073.70704
85887,3870078.0175
85888,4906597.33583
85889,3995582.52815
85890,3605375.40284
85891,4211198.07478
85892,4358634.64896
85893,3628134.00115
85894,4827007.91164
85895,3987043.92496
85896,3883919.57084
85897,3708255.82559
85898,4581849.72147
85899,4033483.27578
85900,3957542.1593
85901,4179490.01563
85902,3589151.63755
85903,3930484.57875
85904,3859622.82297
85905,3437856.7741
85906,4504954.11494
85907,3738054.44692
85908,3957908.53873
85909,3453681.9696
85910,2778249.13357
85911,3650731.08404
85912,6820507.29986
85913,4761585.96137
85914,3417442.8096
85915,3291884.1735
85916,3294671.29414
85917,4228830.0454
85918,4001717.09802
85919,4657005.65824
85920,3685960.60856
85921,5621265.23339
85922,4170588.35997
85923,3681698.72672
85924,3812268.00297
85925,3306194.9969
85926,4528301.46963
85927,4179473.64243
85928,3755476.91685
85929,3965859.67239
85930,3516324.76662
85931,4958890.77056
85932,4214942.20813
85933,3549750.94684
85934,4431980.09315
85935,5057637.43603
85936,4931331.94779
85937,4791555.39382
85938,4804617.53493
85939,6640407.88275
85940,3778356.9968
85941,5181993.6542
85942,3916004.28538
85943,3913370.94934
85944,5029790.50586
85945,3946655.684
85946,3622180.87307
85947,3226233.73387
85948,4881706.72651
85949,5091937.71508
85950,4151020.90822
85951,5064234.30538
85952,3781599.55296
85953,3722040.46938
85954,4946177.19692
85955,4579969.63347
85956,3733975.91043
85957,3985142.1648
85958,3903888.99795
85959,4962182.47408
85960,4536516.21894
85961,4928868.69342
85962,4351981.53226
85963,3730934.52145
85964,4414616.36089
85965,3945563.58872
85966,5601555.26
85967,4277735.8192
85968,4026971.04449
85969,4199148.96525
85970,5301822.04147
85971,4590102.37095
85972,4832285.71005
85973,4533327.99331
85974,3653742.87795
85975,3152188.1352
85976,4361721.5408
85977,4282206.98129
85978,4749965.36905
85979,3867058.32022
85980,4164728.61599
85981,3860641.45227
85982,4114399.91677
85983,3755753.1409
85984,5771849.76124
85985,5431320.53283
85986,4172983.00457
85987,5448667.71443
85988,3492192.4792
85989,4640373.16184
85990,5151670.50637
85991,3627496.44927
85992,3438394.3248
85993,3863313.09158
85994,4218679.02886
85995,3563074.99203
85996,3663659.99792
85997,5170660.99718
85998,3896494.21084
85999,3241397.90905
86000,3417715.01718
86001,4138731.79107
86002,4382643.56818
86003,3680719.46074
86004,5610645.27597
86005,4934579.89961
86006,4091576.78283
86007,4694293.91414
86008,3484579.03912
86009,3190001.95261
86010,3952884.68735
86011,5150852.13321
86012,4141224.29216
86013,3569600.14334
86014,4042553.6464
86015,4440227.40458
86016,3659668.20301
86017,4505898.9781
86018,4831948.37382
86019,4484517.95995
86020,4357788.03097
86021,4446919.81649
86022,4427981.59232
86023,4296794.62949
86024,4029619.56187
86025,5782127.40301
86026,3897611.3402
86027,4428613.57648
86028,5444719.23572
86029,3823566.80987
86030,3861432.37127
86031,4924202.48195
86032,3637618.35756
86033,3833745.89101
86034,4390153.53061
86035,4936999.30086
86036,4024422.44474
86037,3091987.23226
86038,3567737.04986
86039,3701331.91229
86040,4022320.30626
86041,3642669.81516
86042,4199217.88057
86043,3943681.25758
86044,3875170.11928
86045,3784957.06586
86046,5787658.77491
86047,4068369.57024
86048,3606702.97433
86049,4276109.14235
86050,4111556.59142
86051,4683595.49185
86052,4556795.31018
86053,4327978.3528
86054,4039602.53696
86055,3878851.35417
86056,4132133.59241
86057,4227225.30736
86058,3809272.22687
86059,3473715.64831
86060,3797097.94971
86061,3573395.28599
86062,4150340.63163
86063,5255668.01268
86064,4320357.98976
86065,4162306.45819
86066,3845752.84553
86067,4303171.60412
86068,4049846.56801
86069,3317518.46025
86070,4371509.69007
86071,3789971.60957
86072,4140234.17511
86073,3031985.70555
86074,3811565.46629
86075,4632733.51818
86076,4369376.01123
86077,4960758.28733
86078,3588935.56626
86079,4424195.86318
86080,5130190.12605
86081,4829859.65618
86082,3926670.00279
86083,4940926.863
86084,4627815.36716
86085,3881828.6688
86086,3925673.0985
86087,5134000.63645
86088,3624081.978
86089,3563621.14486
86090,3889067.66042
86091,5493088.27996
86092,4905948.44083
86093,4064857.72651
86094,4359571.39905
86095,3745475.88019
86096,3756217.91933
86097,4166238.07649
86098,4567559.31825
86099,4012805.06779
86100,3330298.53356
86101,3303104.05536
86102,3795189.09381
86103,3604596.54745
86104,4861779.4921
86105,4869560.6759
86106,4227528.71965
86107,4166621.56813
86108,3834538.05831
86109,4033810.08507
86110,4724564.32778
86111,5006698.61021
86112,3627757.60355
86113,4588826.46183
86114,3978362.48773
86115,4040977.41669
86116,3204382.6449
86117,3235287.18185
86118,6039509.10778
86119,3258400.18323
86120,4440830.16064
86121,4061542.7248
86122,4159346.63
86123,3759213.10556
86124,4865323.69967
86125,4405533.77324
86126,3976902.10361
86127,3710515.63181
86128,4301495.88093
86129,4370877.09234
86130,3811230.944
86131,4000494.52125
86132,6039133.46928
86133,4631973.12401
86134,4481300.3408
86135,4137112.77891
86136,3477942.66107
86137,4413144.644
86138,3311180.05715
86139,4154468.32048
86140,3474033.924
86141,4152099.91206
86142,4590808.22528
86143,4085667.17609
86144,3858975.5328
86145,4802230.49833
86146,3432897.53472
86147,4345922.59319
86148,3818097.11029
86149,4288564.75501
86150,4017113.95807
86151,3468218.91535
86152,3783041.50274
86153,4843273.73672
86154,3779458.98367
86155,4648127.47343
86156,4339500.02281
86157,3842819.38479
86158,5169242.81706
86159,4280133.56637
86160,3919166.62333
86161,4327598.41491
86162,5033111.84445
86163,4187552.68406
86164,5273302.61729
86165,3796128.69752
86166,3176669.36634
86167,5463461.66976
86168,4970393.86704
86169,3434657.70779
86170,3586031.35747
86171,5730337.00772
86172,5654521.47997
86173,3777360.41469
86174,3353369.30223
86175,5186516.23555
86176,3650804.13466
86177,4081647.47492
86178,4679438.70058
86179,3752413.79823
86180,4172041.61384
86181,4183916.92051
86182,4790587.9971
86183,4018203.92316
86184,4859029.14774
86185,3812321.88842
86186,5085249.15674
86187,4603824.09856
86188,4175743.27506
86189,3318080.00176
86190,4321670.13454
86191,3551616.69233
86192,4485439.26895
86193,3786931.87968
86194,4972912.96093
86195,3701131.00728
86196,4395101.58275
86197,3458363.50877
86198,5240667.01923
86199,3973674.21405
86200,6792800.67821
86201,3415563.84564
86202,3658244.32508
86203,5114644.90817
86204,3955906.1169
86205,4368933.05834
86206,5199115.19267
86207,3161622.10064
86208,3973484.45849
86209,6138238.95914
86210,4067004.94067
86211,3757598.39668
86212,4564414.06497
86213,4442854.28083
86214,4448869.30276
86215,3832043.99213
86216,3940455.99645
86217,4824484.70224
86218,4140485.65836
86219,4331974.8904
86220,3410783.42826
86221,3682134.228
86222,4782132.53991
86223,3637187.74526
86224,4857837.29968
86225,4895987.2567
86226,5805292.9304
86227,4439426.99392
86228,3597936.23914
86229,4951249.3424
86230,4868162.96818
86231,3840414.6962
86232,4207695.53254
86233,4887033.22186
86234,4483625.66739
86235,3918247.1899
86236,3783853.18304
86237,5270716.78528
86238,4964113.4025
86239,3340055.92729
86240,4464740.34812
86241,4334603.7104
86242,4971798.77968
86243,4419142.85258
86244,5341595.96907
86245,4115981.62322
86246,4468311.36532
86247,3756277.81656
86248,3476863.08981
86249,4762299.86102
86250,4394183.50187
86251,4244943.92585
86252,3752126.89689
86253,4947785.72857
86254,4045213.56406
86255,4919417.04259
86256,3487310.46171
86257,5698815.15275
86258,2860242.99872
86259,4566404.72764
86260,4783873.67232
86261,4132450.94169
86262,3362153.57508
86263,3790799.26061
86264,3651591.60464
86265,5499310.62897
86266,4690611.06298
86267,5322023.54967
86268,4529181.7248
86269,3411826.43238
86270,4569981.4542
86271,3915459.0008
86272,3592838.10915
86273,3577649.70614
86274,6302325.96297
86275,3996075.2608
86276,4004888.31376
86277,4425655.2544
86278,3516093.71283
86279,4446919.81649
86280,4320701.27037
86281,4642416.36832
86282,4919297.07807
86283,4208786.34211
86284,5112554.752
86285,3262216.07947
86286,4519968.3121
86287,5721459.67059
86288,4038293.50962
86289,4372303.1529
86290,4547273.1206
86291,4042205.0876
86292,3632482.75541
86293,5583300.61695
86294,4195692.97549
86295,4088185.3776
86296,3452394.82781
86297,4149797.13686
86298,4417361.06113
86299,5071199.12631
86300,3599440.75547
86301,3611630.75552
86302,4402366.46203
86303,4906371.69077
86304,3561490.28085
86305,4211499.1248
86306,3323792.06441
86307,5049851.54378
86308,4732610.07006
86309,4986891.70237
86310,4012585.70132
86311,4785668.7518
86312,4170784.38729
86313,3413346.9432
86314,5359470.87965
86315,4441110.08
86316,4864936.6384
86317,4548865.58577
86318,3908044.3605
86319,4077695.41357
86320,3443096.13114
86321,4181036.04678
86322,4483010.34285
86323,3693269.20008
86324,4741716.03539
86325,4386281.93316
86326,4275718.86278
86327,4304676.5678
86328,4406596.492
86329,3394923.03551
86330,4251267.89056
86331,4444878.03743
86332,4036102.60839
86333,3805389.33477
86334,4463280.6869
86335,3954811.48507
86336,5009057.7328
86337,3718239.16648
86338,3855392.73627
86339,3648842.84223
86340,3384764.557
86341,3698519.7021
86342,4090730.64202
86343,3930317.59742
86344,3796105.97025
86345,4545884.28112
86346,5055785.92862
86347,3962984.07307
86348,3828320.85293
86349,4817041.71394
86350,3555671.2
86351,5450139.11395
86352,4049554.07276
86353,3580922.39709
86354,5101493.40323
86355,3650739.91553
86356,5433232.12979
86357,4059089.85213
86358,4690724.7932
86359,3712449.40797
86360,3767593.14541
86361,4531785.06128
86362,4329155.55667
86363,4288344.76483
86364,4048245.1712
86365,3762478.15906
86366,4214446.29392
86367,4318458.06789
86368,5057720.44801
86369,4546478.40675
86370,3249349.94259
86371,3898016.32332
86372,4017235.4419
86373,4709559.01817
86374,4218317.64316
86375,4035021.47425
86376,4616082.36173
86377,5558084.21264
86378,3842030.156
86379,4020987.50261
86380,4416963.20573
86381,6051706.2607
86382,4328196.91933
86383,3242447.03962
86384,3689501.4927
86385,3721765.59568
86386,3439585.2304
86387,4423440.97171
86388,4320056.94406
86389,3943094.88975
86390,3755648.27795
86391,4678850.09728
86392,4882825.13672
86393,4555003.87165
86394,3958424.27022
86395,3216427.97352
86396,3207558.1567
86397,4208697.65482
86398,4293606.8096
86399,5285789.82893
86400,4803404.41283
86401,3590816.43878
86402,3597024.15729
86403,3763913.268
86404,5037360.57181
86405,3808526.66189
86406,4579890.22686
86407,4174464.9608
86408,3917558.74469
86409,5245198.65979
86410,3481180.99162
86411,5155508.18061
86412,6275845.51465
86413,4350028.81706
86414,4554322.30435
86415,3084783.24946
86416,5850347.96587
86417,4369244.1672
86418,4324135.56462
86419,4300124.36198
86420,4434366.54102
86421,5563079.67008
86422,4003344.00794
86423,5095984.86401
86424,5058983.82919
86425,3846132.55566
86426,3891007.62739
86427,3724643.13931
86428,4914576.71434
86429,4620869.66185
86430,5180977.99286
86431,3565360.76343
86432,3939889.33516
86433,4106376.61529
86434,4119544.67021
86435,3443903.57736
86436,4010086.9423
86437,4111181.09175
86438,4381552.03701
86439,4640646.8332
86440,4142147.48262
86441,4975755.58571
86442,3376194.46064
86443,4341880.57024
86444,4683636.92526
86445,3946357.7081
86446,4096083.28496
86447,4378696.40121
86448,4105067.35576
86449,3519449.81406
86450,4414718.79248
86451,3832054.22564
86452,3450929.23802
86453,4288532.89053
86454,3885947.50544
86455,3772978.67601
86456,3652090.14279
86457,3833030.84188
86458,4521690.06896
86459,3667086.63028
86460,4367517.7696
86461,3954002.58926
86462,4229415.52044
86463,3759206.35501
86464,3925691.9696
86465,3744603.83152
86466,4267745.60392
86467,5049782.05313
86468,4342165.93043
86469,3429470.80464
86470,3502152.41418
86471,3970691.16105
86472,3665605.55824
86473,3526454.35776
86474,4186107.97973
86475,4000684.90029
86476,4189381.36615
86477,3815209.83172
86478,3787303.7552
86479,4666642.08759
86480,5290808.63773
86481,4585347.83445
86482,3283494.76154
86483,4455073.0573
86484,3415676.31635
86485,3927954.63542
86486,3939816.41376
86487,5382511.81479
86488,4967962.63475
86489,3770931.03801
86490,4105904.18218
86491,4207273.06648
86492,3724624.95469
86493,3703177.22083
86494,3888032.78759
86495,4580606.8847
86496,5060444.03264
86497,4182868.73559
86498,4452840.78512
